STATION_ID,DURATION,SENSOR_NUMBER,SENS_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
TLG,D,8,FNF,,20090602,"6,296",,CFS
TLG,D,8,FNF,,20090603,"5,507",,CFS
TLG,D,8,FNF,,20090604,"4,521",,CFS
TLG,D,8,FNF,,20090605,"4,416",,CFS
TLG,D,8,FNF,,20090606,"3,873",,CFS
TLG,D,8,FNF,,20090607,"3,977",,CFS
TLG,D,8,FNF,,20090608,"2,995",,CFS
TLG,D,8,FNF,,20090609,"4,455",,CFS
TLG,D,8,FNF,,20090610,"4,225",,CFS
TLG,D,8,FNF,,20090611,"3,224",,CFS
TLG,D,8,FNF,,20090612,"3,537",,CFS
TLG,D,8,FNF,,20090613,"2,830",,CFS
TLG,D,8,FNF,,20090614,"3,399",,CFS
TLG,D,8,FNF,,20090615,"3,234",,CFS
TLG,D,8,FNF,,20090616,"3,625",,CFS
TLG,D,8,FNF,,20090617,"3,582",,CFS
TLG,D,8,FNF,,20090618,"3,623",,CFS
TLG,D,8,FNF,,20090619,"4,324",,CFS
TLG,D,8,FNF,,20090620,"5,230",,CFS
TLG,D,8,FNF,,20090621,"3,805",,CFS
TLG,D,8,FNF,,20090622,"3,216",,CFS
TLG,D,8,FNF,,20090623,"2,849",,CFS
TLG,D,8,FNF,,20090624,"3,384",,CFS
TLG,D,8,FNF,,20090625,"2,909",,CFS
TLG,D,8,FNF,,20090626,"2,969",e,CFS
TLG,D,8,FNF,,20090627,"2,969",e,CFS
TLG,D,8,FNF,,20090628,"2,696",,CFS
TLG,D,8,FNF,,20090629,"2,169",,CFS
TLG,D,8,FNF,,20090630,"2,829",,CFS
TLG,D,8,FNF,,20090701,"1,828",,CFS
TLG,D,8,FNF,,20090702,"2,299",,CFS
TLG,D,8,FNF,,20090703,"1,929",,CFS
TLG,D,8,FNF,,20090704,"1,523",,CFS
TLG,D,8,FNF,,20090705,"1,497",,CFS
TLG,D,8,FNF,,20090706,"1,655",,CFS
TLG,D,8,FNF,,20090707,"1,250",,CFS
TLG,D,8,FNF,,20090708,"1,078",,CFS
TLG,D,8,FNF,,20090709,883,,CFS
TLG,D,8,FNF,,20090710,971,,CFS
TLG,D,8,FNF,,20090711,939,e,CFS
TLG,D,8,FNF,,20090712,939,e,CFS
TLG,D,8,FNF,,20090713,"1,015",e,CFS
TLG,D,8,FNF,,20090714,"1,015",e,CFS
TLG,D,8,FNF,,20090715,770,,CFS
TLG,D,8,FNF,,20090716,804,e,CFS
TLG,D,8,FNF,,20090717,804,e,CFS
TLG,D,8,FNF,,20090718,543,,CFS
TLG,D,8,FNF,,20090719,410,,CFS
TLG,D,8,FNF,,20090720,606,,CFS
TLG,D,8,FNF,,20090721,606,,CFS
TLG,D,8,FNF,,20090722,462,e,CFS
TLG,D,8,FNF,,20090723,463,e,CFS
TLG,D,8,FNF,,20090724,293,,CFS
TLG,D,8,FNF,,20090725,293,,CFS
TLG,D,8,FNF,,20090726,296,,CFS
TLG,D,8,FNF,,20090727,310,,CFS
TLG,D,8,FNF,,20090728,320,,CFS
TLG,D,8,FNF,,20090729,330,,CFS
TLG,D,8,FNF,,20090730,-254,,CFS
TLG,D,8,FNF,,20090731,-324,,CFS
TLG,D,8,FNF,,20090801,142,,CFS
TLG,D,8,FNF,,20090802,123,,CFS
TLG,D,8,FNF,,20090803,127,,CFS
TLG,D,8,FNF,,20090804,127,e,CFS
TLG,D,8,FNF,,20090805,127,e,CFS
TLG,D,8,FNF,,20090806,127,e,CFS
TLG,D,8,FNF,,20090807,127,e,CFS
TLG,D,8,FNF,,20090808,127,e,CFS
TLG,D,8,FNF,,20090809,127,e,CFS
TLG,D,8,FNF,,20090810,164,,CFS
TLG,D,8,FNF,,20090811,171,e,CFS
TLG,D,8,FNF,,20090812,171,e,CFS
TLG,D,8,FNF,,20090813,125,e,CFS
TLG,D,8,FNF,,20090814,125,e,CFS
TLG,D,8,FNF,,20090815,131,e,CFS
TLG,D,8,FNF,,20090816,132,e,CFS
TLG,D,8,FNF,,20090817,145,e,CFS
TLG,D,8,FNF,,20090818,145,e,CFS
TLG,D,8,FNF,,20090819,145,e,CFS
TLG,D,8,FNF,,20090820,145,e,CFS
TLG,D,8,FNF,,20090821,216,e,CFS
TLG,D,8,FNF,,20090822,216,e,CFS
TLG,D,8,FNF,,20090823,217,e,CFS
TLG,D,8,FNF,,20090824,133,e,CFS
TLG,D,8,FNF,,20090825,133,e,CFS
TLG,D,8,FNF,,20090826,134,e,CFS
TLG,D,8,FNF,,20090827,157,e,CFS
TLG,D,8,FNF,,20090828,157,e,CFS
TLG,D,8,FNF,,20090829,151,e,CFS
TLG,D,8,FNF,,20090830,151,e,CFS
TLG,D,8,FNF,,20090831,-119,,CFS
TLG,D,8,FNF,,20090901,297,,CFS
TLG,D,8,FNF,,20090902,-90,,CFS
TLG,D,8,FNF,,20090903,36,e,CFS
TLG,D,8,FNF,,20090904,36,e,CFS
TLG,D,8,FNF,,20090905,324,,CFS
TLG,D,8,FNF,,20090906,258,,CFS
TLG,D,8,FNF,,20090907,326,,CFS
TLG,D,8,FNF,,20090908,-78,,CFS
TLG,D,8,FNF,,20090909,7,,CFS
TLG,D,8,FNF,,20090910,172,,CFS
TLG,D,8,FNF,,20090911,381,,CFS
TLG,D,8,FNF,,20090912,-215,,CFS
TLG,D,8,FNF,,20090913,464,,CFS
TLG,D,8,FNF,,20090914,-91,,CFS
TLG,D,8,FNF,,20090915,270,r,CFS
TLG,D,8,FNF,,20090916,-69,,CFS
TLG,D,8,FNF,,20090917,380,r,CFS
TLG,D,8,FNF,,20090918,-186,r,CFS
TLG,D,8,FNF,,20090919,-84,r,CFS
TLG,D,8,FNF,,20090920,170,r,CFS
TLG,D,8,FNF,,20090921,637,r,CFS
TLG,D,8,FNF,,20090922,-386,r,CFS
TLG,D,8,FNF,,20090923,21,r,CFS
TLG,D,8,FNF,,20090924,46,r,CFS
TLG,D,8,FNF,,20090925,331,r,CFS
TLG,D,8,FNF,,20090926,327,r,CFS
TLG,D,8,FNF,,20090927,201,r,CFS
TLG,D,8,FNF,,20090928,-311,r,CFS
TLG,D,8,FNF,,20090929,-13,r,CFS
TLG,D,8,FNF,,20090930,123,r,CFS
TLG,D,8,FNF,,20091001,-294,,CFS
TLG,D,8,FNF,,20091002,89,,CFS
TLG,D,8,FNF,,20091003,137,,CFS
TLG,D,8,FNF,,20091004,-391,,CFS
TLG,D,8,FNF,,20091005,277,,CFS
TLG,D,8,FNF,,20091006,-77,,CFS
TLG,D,8,FNF,,20091007,125,,CFS
TLG,D,8,FNF,,20091008,49,,CFS
TLG,D,8,FNF,,20091009,-286,,CFS
TLG,D,8,FNF,,20091010,363,,CFS
TLG,D,8,FNF,,20091011,-37,,CFS
TLG,D,8,FNF,,20091012,-190,,CFS
TLG,D,8,FNF,,20091013,560,,CFS
TLG,D,8,FNF,,20091014,"9,934",,CFS
TLG,D,8,FNF,,20091015,"4,543",,CFS
TLG,D,8,FNF,,20091016,"1,801",,CFS
TLG,D,8,FNF,,20091017,"1,661",,CFS
TLG,D,8,FNF,,20091018,843,,CFS
TLG,D,8,FNF,,20091019,"1,771",,CFS
TLG,D,8,FNF,,20091020,649,,CFS
TLG,D,8,FNF,,20091021,"1,175",,CFS
TLG,D,8,FNF,,20091022,591,,CFS
TLG,D,8,FNF,,20091023,853,,CFS
TLG,D,8,FNF,,20091024,433,,CFS
TLG,D,8,FNF,,20091025,730,,CFS
TLG,D,8,FNF,,20091026,652,,CFS
TLG,D,8,FNF,,20091027,413,,CFS
TLG,D,8,FNF,,20091028,394,,CFS
TLG,D,8,FNF,,20091029,222,e,CFS
TLG,D,8,FNF,,20091030,222,e,CFS
TLG,D,8,FNF,,20091031,172,,CFS
TLG,D,8,FNF,,20091101,301,e,CFS
TLG,D,8,FNF,,20091102,302,e,CFS
TLG,D,8,FNF,,20091103,454,,CFS
TLG,D,8,FNF,,20091104,-223,,CFS
TLG,D,8,FNF,,20091105,766,,CFS
TLG,D,8,FNF,,20091106,-396,,CFS
TLG,D,8,FNF,,20091107,241,,CFS
TLG,D,8,FNF,,20091108,194,,CFS
TLG,D,8,FNF,,20091109,245,,CFS
TLG,D,8,FNF,,20091110,158,,CFS
TLG,D,8,FNF,,20091111,24,,CFS
TLG,D,8,FNF,,20091112,411,,CFS
TLG,D,8,FNF,,20091113,-227,,CFS
TLG,D,8,FNF,,20091114,209,,CFS
TLG,D,8,FNF,,20091115,492,,CFS
TLG,D,8,FNF,,20091116,318,,CFS
TLG,D,8,FNF,,20091117,-276,,CFS
TLG,D,8,FNF,,20091118,625,,CFS
TLG,D,8,FNF,,20091119,5,,CFS
TLG,D,8,FNF,,20091120,140,e,CFS
TLG,D,8,FNF,,20091121,280,,CFS
TLG,D,8,FNF,,20091122,-123,,CFS
TLG,D,8,FNF,,20091123,568,,CFS
TLG,D,8,FNF,,20091124,258,,CFS
TLG,D,8,FNF,,20091125,90,e,CFS
TLG,D,8,FNF,,20091126,-75,,CFS
TLG,D,8,FNF,,20091127,202,,CFS
TLG,D,8,FNF,,20091128,63,,CFS
TLG,D,8,FNF,,20091129,285,,CFS
TLG,D,8,FNF,,20091130,195,,CFS
TLG,D,8,FNF,,20091201,98,,CFS
TLG,D,8,FNF,,20091202,349,,CFS
TLG,D,8,FNF,,20091203,104,,CFS
TLG,D,8,FNF,,20091204,-32,,CFS
TLG,D,8,FNF,,20091205,97,,CFS
TLG,D,8,FNF,,20091206,6,,CFS
TLG,D,8,FNF,,20091207,407,,CFS
TLG,D,8,FNF,,20091208,16,,CFS
TLG,D,8,FNF,,20091209,334,,CFS
TLG,D,8,FNF,,20091210,-173,,CFS
TLG,D,8,FNF,,20091211,856,,CFS
TLG,D,8,FNF,,20091212,"1,792",,CFS
TLG,D,8,FNF,,20091213,"2,956",,CFS
TLG,D,8,FNF,,20091214,954,,CFS
TLG,D,8,FNF,,20091215,634,,CFS
TLG,D,8,FNF,,20091216,809,,CFS
TLG,D,8,FNF,,20091217,542,,CFS
TLG,D,8,FNF,,20091218,591,,CFS
TLG,D,8,FNF,,20091219,988,,CFS
TLG,D,8,FNF,,20091220,487,,CFS
TLG,D,8,FNF,,20091221,469,,CFS
TLG,D,8,FNF,,20091222,"1,384",,CFS
TLG,D,8,FNF,,20091223,809,,CFS
TLG,D,8,FNF,,20091224,620,,CFS
TLG,D,8,FNF,,20091225,445,,CFS
TLG,D,8,FNF,,20091226,946,,CFS
TLG,D,8,FNF,,20091227,579,,CFS
TLG,D,8,FNF,,20091228,542,,CFS
TLG,D,8,FNF,,20091229,214,,CFS
TLG,D,8,FNF,,20091230,930,,CFS
TLG,D,8,FNF,,20091231,711,,CFS
TLG,D,8,FNF,,20100101,337,,CFS
TLG,D,8,FNF,,20100102,559,,CFS
TLG,D,8,FNF,,20100103,538,,CFS
TLG,D,8,FNF,,20100104,895,,CFS
TLG,D,8,FNF,,20100105,83,,CFS
TLG,D,8,FNF,,20100106,701,,CFS
TLG,D,8,FNF,,20100107,147,,CFS
TLG,D,8,FNF,,20100108,673,,CFS
TLG,D,8,FNF,,20100109,800,,CFS
TLG,D,8,FNF,,20100110,528,,CFS
TLG,D,8,FNF,,20100111,"1,196",,CFS
TLG,D,8,FNF,,20100112,"1,438",,CFS
TLG,D,8,FNF,,20100113,"2,109",,CFS
TLG,D,8,FNF,,20100114,"1,348",,CFS
TLG,D,8,FNF,,20100115,"1,721",,CFS
TLG,D,8,FNF,,20100116,666,,CFS
TLG,D,8,FNF,,20100117,920,,CFS
TLG,D,8,FNF,,20100118,"2,220",,CFS
TLG,D,8,FNF,,20100119,"3,263",,CFS
TLG,D,8,FNF,,20100120,"3,746",,CFS
TLG,D,8,FNF,,20100121,"3,678",,CFS
TLG,D,8,FNF,,20100122,"4,281",,CFS
TLG,D,8,FNF,,20100123,"2,372",,CFS
TLG,D,8,FNF,,20100124,"1,990",,CFS
TLG,D,8,FNF,,20100125,"1,158",,CFS
TLG,D,8,FNF,,20100126,"1,811",,CFS
TLG,D,8,FNF,,20100127,"1,707",,CFS
TLG,D,8,FNF,,20100128,"1,204",,CFS
TLG,D,8,FNF,,20100129,965,,CFS
TLG,D,8,FNF,,20100130,"1,618",,CFS
TLG,D,8,FNF,,20100131,896,,CFS
TLG,D,8,FNF,,20100201,906,,CFS
TLG,D,8,FNF,,20100202,979,,CFS
TLG,D,8,FNF,,20100203,476,,CFS
TLG,D,8,FNF,,20100204,"1,074",,CFS
TLG,D,8,FNF,,20100205,"1,210",,CFS
TLG,D,8,FNF,,20100206,"1,985",,CFS
TLG,D,8,FNF,,20100207,"1,690",,CFS
TLG,D,8,FNF,,20100208,"1,634",,CFS
TLG,D,8,FNF,,20100209,"1,506",,CFS
TLG,D,8,FNF,,20100210,"1,439",,CFS
TLG,D,8,FNF,,20100211,"1,167",,CFS
TLG,D,8,FNF,,20100212,"1,242",,CFS
TLG,D,8,FNF,,20100213,981,,CFS
TLG,D,8,FNF,,20100214,"1,158",,CFS
TLG,D,8,FNF,,20100215,"1,152",,CFS
TLG,D,8,FNF,,20100216,"1,238",,CFS
TLG,D,8,FNF,,20100217,"1,074",,CFS
TLG,D,8,FNF,,20100218,"1,734",,CFS
TLG,D,8,FNF,,20100219,"1,545",,CFS
TLG,D,8,FNF,,20100220,"1,323",,CFS
TLG,D,8,FNF,,20100221,"1,991",,CFS
TLG,D,8,FNF,,20100222,"1,475",,CFS
TLG,D,8,FNF,,20100223,"1,098",,CFS
TLG,D,8,FNF,,20100224,"3,422",,CFS
TLG,D,8,FNF,,20100225,"3,092",,CFS
TLG,D,8,FNF,,20100226,"3,039",,CFS
TLG,D,8,FNF,,20100227,"8,570",,CFS
TLG,D,8,FNF,,20100228,"3,965",,CFS
TLG,D,8,FNF,,20100301,"3,051",,CFS
TLG,D,8,FNF,,20100302,"3,269",,CFS
TLG,D,8,FNF,,20100303,"3,086",,CFS
TLG,D,8,FNF,,20100304,"4,017",,CFS
TLG,D,8,FNF,,20100305,"2,619",,CFS
TLG,D,8,FNF,,20100306,"2,413",,CFS
TLG,D,8,FNF,,20100307,"1,938",,CFS
TLG,D,8,FNF,,20100308,"1,719",,CFS
TLG,D,8,FNF,,20100309,"1,855",,CFS
TLG,D,8,FNF,,20100310,"1,844",,CFS
TLG,D,8,FNF,,20100311,"1,519",,CFS
TLG,D,8,FNF,,20100312,"2,263",,CFS
TLG,D,8,FNF,,20100313,"3,101",,CFS
TLG,D,8,FNF,,20100314,"2,338",,CFS
TLG,D,8,FNF,,20100315,"2,000",,CFS
TLG,D,8,FNF,,20100316,"2,100",,CFS
TLG,D,8,FNF,,20100317,"2,353",,CFS
TLG,D,8,FNF,,20100318,"2,455",,CFS
TLG,D,8,FNF,,20100319,"2,637",,CFS
TLG,D,8,FNF,,20100320,"2,800",,CFS
TLG,D,8,FNF,,20100321,"2,737",,CFS
TLG,D,8,FNF,,20100322,"2,388",,CFS
TLG,D,8,FNF,,20100323,"2,742",,CFS
TLG,D,8,FNF,,20100324,"3,132",,CFS
TLG,D,8,FNF,,20100325,"2,301",,CFS
TLG,D,8,FNF,,20100326,"2,975",,CFS
TLG,D,8,FNF,,20100327,"2,541",,CFS
TLG,D,8,FNF,,20100328,"2,431",,CFS
TLG,D,8,FNF,,20100329,"2,770",,CFS
TLG,D,8,FNF,,20100330,"3,172",,CFS
TLG,D,8,FNF,,20100331,"4,412",,CFS
TLG,D,8,FNF,,20100401,"2,607",,CFS
TLG,D,8,FNF,,20100402,"2,421",,CFS
TLG,D,8,FNF,,20100403,"2,132",,CFS
TLG,D,8,FNF,,20100404,"2,339",,CFS
TLG,D,8,FNF,,20100405,"3,195",,CFS
TLG,D,8,FNF,,20100406,"2,264",,CFS
TLG,D,8,FNF,,20100407,"2,687",,CFS
TLG,D,8,FNF,,20100408,"2,683",,CFS
TLG,D,8,FNF,,20100409,"3,039",,CFS
TLG,D,8,FNF,,20100410,"3,796",,CFS
TLG,D,8,FNF,,20100411,"3,917",,CFS
TLG,D,8,FNF,,20100412,"4,137",,CFS
TLG,D,8,FNF,,20100413,"4,137",,CFS
TLG,D,8,FNF,,20100414,"3,332",,CFS
TLG,D,8,FNF,,20100415,"3,835",,CFS
TLG,D,8,FNF,,20100416,"2,757",,CFS
TLG,D,8,FNF,,20100417,"3,976",,CFS
TLG,D,8,FNF,,20100418,"4,233",,CFS
TLG,D,8,FNF,,20100419,"4,494",,CFS
TLG,D,8,FNF,,20100420,"6,372",,CFS
TLG,D,8,FNF,,20100421,"6,692",,CFS
TLG,D,8,FNF,,20100422,"5,104",,CFS
TLG,D,8,FNF,,20100423,"4,131",,CFS
TLG,D,8,FNF,,20100424,"4,652",,CFS
TLG,D,8,FNF,,20100425,"4,814",,CFS
TLG,D,8,FNF,,20100426,"6,617",,CFS
TLG,D,8,FNF,,20100427,"7,516",,CFS
TLG,D,8,FNF,,20100428,"8,118",,CFS
TLG,D,8,FNF,,20100429,"5,235",,CFS
TLG,D,8,FNF,,20100430,"4,597",,CFS
TLG,D,8,FNF,,20100501,"4,467",,CFS
TLG,D,8,FNF,,20100502,"5,107",,CFS
TLG,D,8,FNF,,20100503,"6,772",,CFS
TLG,D,8,FNF,,20100504,"6,986",,CFS
TLG,D,8,FNF,,20100505,"7,962",,CFS
TLG,D,8,FNF,,20100506,"6,669",,CFS
TLG,D,8,FNF,,20100507,"7,097",,CFS
TLG,D,8,FNF,,20100508,"7,883",,CFS
TLG,D,8,FNF,,20100509,"7,648",,CFS
TLG,D,8,FNF,,20100510,"7,073",,CFS
TLG,D,8,FNF,,20100511,"5,278",,CFS
TLG,D,8,FNF,,20100512,"5,436",,CFS
TLG,D,8,FNF,,20100513,"7,251",,CFS
TLG,D,8,FNF,,20100514,"5,944",,CFS
TLG,D,8,FNF,,20100515,"6,406",,CFS
TLG,D,8,FNF,,20100516,"7,010",,CFS
TLG,D,8,FNF,,20100517,"9,402",,CFS
TLG,D,8,FNF,,20100518,"7,753",,CFS
TLG,D,8,FNF,,20100519,"5,653",,CFS
TLG,D,8,FNF,,20100520,"7,552",,CFS
TLG,D,8,FNF,,20100521,"9,112",,CFS
TLG,D,8,FNF,,20100522,"7,385",,CFS
TLG,D,8,FNF,,20100523,"3,547",,CFS
TLG,D,8,FNF,,20100524,"4,361",,CFS
TLG,D,8,FNF,,20100525,"4,262",,CFS
TLG,D,8,FNF,,20100526,"4,668",,CFS
TLG,D,8,FNF,,20100527,"4,949",,CFS
TLG,D,8,FNF,,20100528,"4,386",,CFS
TLG,D,8,FNF,,20100529,"4,500",,CFS
TLG,D,8,FNF,,20100530,"4,547",,CFS
TLG,D,8,FNF,,20100531,"7,628",,CFS
TLG,D,8,FNF,,20100601,"8,491",,CFS
TLG,D,8,FNF,,20100602,"9,303",,CFS
TLG,D,8,FNF,,20100603,"11,743",,CFS
TLG,D,8,FNF,,20100604,"12,747",,CFS
TLG,D,8,FNF,,20100605,"16,158",,CFS
TLG,D,8,FNF,,20100606,"18,530",,CFS
TLG,D,8,FNF,,20100607,"20,986",,CFS
TLG,D,8,FNF,,20100608,"17,924",,CFS
TLG,D,8,FNF,,20100609,"16,546",,CFS
TLG,D,8,FNF,,20100610,"14,213",,CFS
TLG,D,8,FNF,,20100611,"10,497",,CFS
TLG,D,8,FNF,,20100612,"8,513",,CFS
TLG,D,8,FNF,,20100613,"8,563",,CFS
TLG,D,8,FNF,,20100614,"7,847",,CFS
TLG,D,8,FNF,,20100615,"10,003",,CFS
TLG,D,8,FNF,,20100616,"11,528",,CFS
TLG,D,8,FNF,,20100617,"8,516",,CFS
TLG,D,8,FNF,,20100618,"7,988",,CFS
TLG,D,8,FNF,,20100619,"7,391",,CFS
TLG,D,8,FNF,,20100620,"8,069",,CFS
TLG,D,8,FNF,,20100621,"7,962",,CFS
TLG,D,8,FNF,,20100622,"8,135",,CFS
TLG,D,8,FNF,,20100623,"7,925",,CFS
TLG,D,8,FNF,,20100624,"8,566",,CFS
TLG,D,8,FNF,,20100625,"7,879",,CFS
TLG,D,8,FNF,,20100626,"7,401",,CFS
TLG,D,8,FNF,,20100627,"9,619",,CFS
TLG,D,8,FNF,,20100628,"8,885",,CFS
TLG,D,8,FNF,,20100629,"8,702",,CFS
TLG,D,8,FNF,,20100630,"6,676",,CFS
TLG,D,8,FNF,,20100701,"5,225",,CFS
TLG,D,8,FNF,,20100702,"4,807",,CFS
TLG,D,8,FNF,,20100703,"4,250",,CFS
TLG,D,8,FNF,,20100704,"4,226",,CFS
TLG,D,8,FNF,,20100705,"4,140",,CFS
TLG,D,8,FNF,,20100706,"3,827",,CFS
TLG,D,8,FNF,,20100707,"3,604",,CFS
TLG,D,8,FNF,,20100708,"4,621",,CFS
TLG,D,8,FNF,,20100709,"3,534",,CFS
TLG,D,8,FNF,,20100710,"2,190",,CFS
TLG,D,8,FNF,,20100711,"3,348",,CFS
TLG,D,8,FNF,,20100712,"2,438",,CFS
TLG,D,8,FNF,,20100713,"3,007",,CFS
TLG,D,8,FNF,,20100714,"2,444",,CFS
TLG,D,8,FNF,,20100715,"1,917",r,CFS
TLG,D,8,FNF,,20100716,"2,033",e,CFS
TLG,D,8,FNF,,20100717,"2,033",e,CFS
TLG,D,8,FNF,,20100718,"1,717",r,CFS
TLG,D,8,FNF,,20100719,"2,026",,CFS
TLG,D,8,FNF,,20100720,"1,173",,CFS
TLG,D,8,FNF,,20100721,"1,045",e,CFS
TLG,D,8,FNF,,20100722,"1,045",e,CFS
TLG,D,8,FNF,,20100723,"1,428",,CFS
TLG,D,8,FNF,,20100724,909,,CFS
TLG,D,8,FNF,,20100725,300,,CFS
TLG,D,8,FNF,,20100726,840,,CFS
TLG,D,8,FNF,,20100727,"1,093",e,CFS
TLG,D,8,FNF,,20100728,"1,094",e,CFS
TLG,D,8,FNF,,20100729,656,,CFS
TLG,D,8,FNF,,20100730,526,e,CFS
TLG,D,8,FNF,,20100731,553,,CFS
TLG,D,8,FNF,,20100801,-198,e,CFS
TLG,D,8,FNF,,20100802,755,,CFS
TLG,D,8,FNF,,20100803,204,,CFS
TLG,D,8,FNF,,20100804,274,,CFS
TLG,D,8,FNF,,20100805,456,,CFS
TLG,D,8,FNF,,20100806,-60,,CFS
TLG,D,8,FNF,,20100807,618,,CFS
TLG,D,8,FNF,,20100808,520,,CFS
TLG,D,8,FNF,,20100809,93,,CFS
TLG,D,8,FNF,,20100810,287,,CFS
TLG,D,8,FNF,,20100811,2,,CFS
TLG,D,8,FNF,,20100812,371,,CFS
TLG,D,8,FNF,,20100813,574,,CFS
TLG,D,8,FNF,,20100814,13,,CFS
TLG,D,8,FNF,,20100815,283,,CFS
TLG,D,8,FNF,,20100816,359,,CFS
TLG,D,8,FNF,,20100817,-191,,CFS
TLG,D,8,FNF,,20100818,122,,CFS
TLG,D,8,FNF,,20100819,404,,CFS
TLG,D,8,FNF,,20100820,379,,CFS
TLG,D,8,FNF,,20100821,-220,,CFS
TLG,D,8,FNF,,20100822,-11,,CFS
TLG,D,8,FNF,,20100823,125,,CFS
TLG,D,8,FNF,,20100824,908,,CFS
TLG,D,8,FNF,,20100825,-436,,CFS
TLG,D,8,FNF,,20100826,500,,CFS
TLG,D,8,FNF,,20100827,-106,,CFS
TLG,D,8,FNF,,20100828,233,,CFS
TLG,D,8,FNF,,20100829,179,,CFS
TLG,D,8,FNF,,20100830,367,,CFS
TLG,D,8,FNF,,20100831,254,,CFS
TLG,D,8,FNF,,20100901,-493,r,CFS
TLG,D,8,FNF,,20100902,552,r,CFS
TLG,D,8,FNF,,20100903,107,r,CFS
TLG,D,8,FNF,,20100904,339,r,CFS
TLG,D,8,FNF,,20100905,-108,r,CFS
TLG,D,8,FNF,,20100906,281,r,CFS
TLG,D,8,FNF,,20100907,-18,r,CFS
TLG,D,8,FNF,,20100908,-10,r,CFS
TLG,D,8,FNF,,20100909,-39,r,CFS
TLG,D,8,FNF,,20100910,104,r,CFS
TLG,D,8,FNF,,20100911,175,r,CFS
TLG,D,8,FNF,,20100912,91,r,CFS
TLG,D,8,FNF,,20100913,260,,CFS
TLG,D,8,FNF,,20100914,-144,r,CFS
TLG,D,8,FNF,,20100915,36,r,CFS
TLG,D,8,FNF,,20100916,294,r,CFS
TLG,D,8,FNF,,20100917,423,r,CFS
TLG,D,8,FNF,,20100918,-299,r,CFS
TLG,D,8,FNF,,20100919,314,r,CFS
TLG,D,8,FNF,,20100920,43,r,CFS
TLG,D,8,FNF,,20100921,124,r,CFS
TLG,D,8,FNF,,20100922,-237,r,CFS
TLG,D,8,FNF,,20100923,333,r,CFS
TLG,D,8,FNF,,20100924,-114,r,CFS
TLG,D,8,FNF,,20100925,3,r,CFS
TLG,D,8,FNF,,20100926,61,r,CFS
TLG,D,8,FNF,,20100927,581,r,CFS
TLG,D,8,FNF,,20100928,307,r,CFS
TLG,D,8,FNF,,20100929,-112,r,CFS
TLG,D,8,FNF,,20100930,256,r,CFS
TLG,D,8,FNF,,20101001,-249,,CFS
TLG,D,8,FNF,,20101002,63,,CFS
TLG,D,8,FNF,,20101003,49,,CFS
TLG,D,8,FNF,,20101004,703,,CFS
TLG,D,8,FNF,,20101005,"1,154",,CFS
TLG,D,8,FNF,,20101006,"1,058",,CFS
TLG,D,8,FNF,,20101007,483,,CFS
TLG,D,8,FNF,,20101008,-242,,CFS
TLG,D,8,FNF,,20101009,323,,CFS
TLG,D,8,FNF,,20101010,286,,CFS
TLG,D,8,FNF,,20101011,509,,CFS
TLG,D,8,FNF,,20101012,-257,,CFS
TLG,D,8,FNF,,20101013,513,,CFS
TLG,D,8,FNF,,20101014,314,,CFS
TLG,D,8,FNF,,20101015,137,,CFS
TLG,D,8,FNF,,20101016,324,,CFS
TLG,D,8,FNF,,20101017,54,,CFS
TLG,D,8,FNF,,20101018,580,,CFS
TLG,D,8,FNF,,20101019,66,,CFS
TLG,D,8,FNF,,20101020,295,,CFS
TLG,D,8,FNF,,20101021,139,,CFS
TLG,D,8,FNF,,20101022,261,,CFS
TLG,D,8,FNF,,20101023,287,,CFS
TLG,D,8,FNF,,20101024,"2,612",,CFS
TLG,D,8,FNF,,20101025,"28,968",,CFS
TLG,D,8,FNF,,20101026,"8,788",,CFS
TLG,D,8,FNF,,20101027,"2,777",,CFS
TLG,D,8,FNF,,20101028,"1,181",,CFS
TLG,D,8,FNF,,20101029,"1,468",,CFS
TLG,D,8,FNF,,20101030,"1,305",,CFS
TLG,D,8,FNF,,20101031,867,,CFS
TLG,D,8,FNF,,20101101,954,,CFS
TLG,D,8,FNF,,20101102,371,,CFS
TLG,D,8,FNF,,20101103,742,,CFS
TLG,D,8,FNF,,20101104,750,,CFS
TLG,D,8,FNF,,20101105,812,,CFS
TLG,D,8,FNF,,20101106,706,,CFS
TLG,D,8,FNF,,20101107,"1,046",,CFS
TLG,D,8,FNF,,20101108,"2,500",,CFS
TLG,D,8,FNF,,20101109,"1,656",,CFS
TLG,D,8,FNF,,20101110,"1,860",,CFS
TLG,D,8,FNF,,20101111,"1,467",,CFS
TLG,D,8,FNF,,20101112,876,,CFS
TLG,D,8,FNF,,20101113,571,,CFS
TLG,D,8,FNF,,20101114,"1,026",,CFS
TLG,D,8,FNF,,20101115,"1,593",,CFS
TLG,D,8,FNF,,20101116,"1,013",,CFS
TLG,D,8,FNF,,20101117,"1,391",,CFS
TLG,D,8,FNF,,20101118,994,,CFS
TLG,D,8,FNF,,20101119,652,,CFS
TLG,D,8,FNF,,20101120,"1,778",,CFS
TLG,D,8,FNF,,20101121,"2,360",,CFS
TLG,D,8,FNF,,20101122,"1,803",,CFS
TLG,D,8,FNF,,20101123,"2,905",,CFS
TLG,D,8,FNF,,20101124,"1,718",,CFS
TLG,D,8,FNF,,20101125,"1,499",,CFS
