station_id,duration,sensor_number,sensor_type,date,value,units
TLG,D,8,FNF,1994-11-10,788,CFS
TLG,D,8,FNF,1994-11-11,1431,CFS
TLG,D,8,FNF,1994-11-12,865,CFS
TLG,D,8,FNF,1994-11-13,436,CFS
TLG,D,8,FNF,1994-11-14,254,CFS
TLG,D,8,FNF,1994-11-15,1575,CFS
TLG,D,8,FNF,1994-11-16,-23,CFS
TLG,D,8,FNF,1994-11-17,1372,CFS
TLG,D,8,FNF,1994-11-18,823,CFS
TLG,D,8,FNF,1994-11-19,633,CFS
TLG,D,8,FNF,1994-11-20,879,CFS
TLG,D,8,FNF,1994-11-21,732,CFS
TLG,D,8,FNF,1994-11-22,846,CFS
TLG,D,8,FNF,1994-11-23,365,CFS
TLG,D,8,FNF,1994-11-24,788,CFS
TLG,D,8,FNF,1994-11-25,920,CFS
TLG,D,8,FNF,1994-11-26,1673,CFS
TLG,D,8,FNF,1994-11-27,584,CFS
TLG,D,8,FNF,1994-11-28,834,CFS
TLG,D,8,FNF,1994-11-29,786,CFS
TLG,D,8,FNF,1994-11-30,1444,CFS
TLG,D,8,FNF,1994-12-01,400,CFS
TLG,D,8,FNF,1994-12-02,1508,CFS
TLG,D,8,FNF,1994-12-03,969,CFS
TLG,D,8,FNF,1994-12-04,1113,CFS
TLG,D,8,FNF,1994-12-05,1267,CFS
TLG,D,8,FNF,1994-12-06,1561,CFS
TLG,D,8,FNF,1994-12-07,905,CFS
TLG,D,8,FNF,1994-12-08,1019,CFS
TLG,D,8,FNF,1994-12-09,821,CFS
TLG,D,8,FNF,1994-12-10,637,CFS
TLG,D,8,FNF,1994-12-11,1059,CFS
TLG,D,8,FNF,1994-12-12,834,CFS
TLG,D,8,FNF,1994-12-13,823,CFS
TLG,D,8,FNF,1994-12-14,899,CFS
TLG,D,8,FNF,1994-12-15,741,CFS
TLG,D,8,FNF,1994-12-16,876,CFS
TLG,D,8,FNF,1994-12-17,793,CFS
TLG,D,8,FNF,1994-12-18,714,CFS
TLG,D,8,FNF,1994-12-19,754,CFS
TLG,D,8,FNF,1994-12-20,976,CFS
TLG,D,8,FNF,1994-12-21,244,CFS
TLG,D,8,FNF,1994-12-22,1254,CFS
TLG,D,8,FNF,1994-12-23,574,CFS
TLG,D,8,FNF,1994-12-24,2309,CFS
TLG,D,8,FNF,1994-12-25,827,CFS
TLG,D,8,FNF,1994-12-26,829,CFS
TLG,D,8,FNF,1994-12-27,939,CFS
TLG,D,8,FNF,1994-12-28,1330,CFS
TLG,D,8,FNF,1994-12-29,1253,CFS
TLG,D,8,FNF,1994-12-30,702,CFS
TLG,D,8,FNF,1994-12-31,1140,CFS
TLG,D,8,FNF,1995-01-01,239,CFS
TLG,D,8,FNF,1995-01-02,875,CFS
TLG,D,8,FNF,1995-01-03,1149,CFS
TLG,D,8,FNF,1995-01-04,1320,CFS
TLG,D,8,FNF,1995-01-05,5304,CFS
TLG,D,8,FNF,1995-01-06,2605,CFS
TLG,D,8,FNF,1995-01-07,3506,CFS
TLG,D,8,FNF,1995-01-08,2919,CFS
TLG,D,8,FNF,1995-01-09,4673,CFS
TLG,D,8,FNF,1995-01-10,17519,CFS
TLG,D,8,FNF,1995-01-11,12265,CFS
TLG,D,8,FNF,1995-01-12,6787,CFS
TLG,D,8,FNF,1995-01-13,7897,CFS
TLG,D,8,FNF,1995-01-14,13673,CFS
TLG,D,8,FNF,1995-01-15,13988,CFS
TLG,D,8,FNF,1995-01-16,6838,CFS
TLG,D,8,FNF,1995-01-17,4042,CFS
TLG,D,8,FNF,1995-01-18,3494,CFS
TLG,D,8,FNF,1995-01-19,2781,CFS
TLG,D,8,FNF,1995-01-20,2707,CFS
TLG,D,8,FNF,1995-01-21,2152,CFS
TLG,D,8,FNF,1995-01-22,2165,CFS
TLG,D,8,FNF,1995-01-23,3445,CFS
TLG,D,8,FNF,1995-01-24,7313,CFS
TLG,D,8,FNF,1995-01-25,9373,CFS
TLG,D,8,FNF,1995-01-26,6810,CFS
TLG,D,8,FNF,1995-01-27,9504,CFS
TLG,D,8,FNF,1995-01-28,5977,CFS
TLG,D,8,FNF,1995-01-29,4525,CFS
TLG,D,8,FNF,1995-01-30,4301,CFS
TLG,D,8,FNF,1995-01-31,3866,CFS
TLG,D,8,FNF,1995-02-01,3983,CFS
TLG,D,8,FNF,1995-02-02,3392,CFS
TLG,D,8,FNF,1995-02-03,3181,CFS
TLG,D,8,FNF,1995-02-04,3834,CFS
TLG,D,8,FNF,1995-02-05,3130,CFS
TLG,D,8,FNF,1995-02-06,2931,CFS
TLG,D,8,FNF,1995-02-07,3068,CFS
TLG,D,8,FNF,1995-02-08,2900,CFS
TLG,D,8,FNF,1995-02-09,2693,CFS
TLG,D,8,FNF,1995-02-10,2246,CFS
TLG,D,8,FNF,1995-02-11,2157,CFS
TLG,D,8,FNF,1995-02-12,1950,CFS
TLG,D,8,FNF,1995-02-13,2251,CFS
TLG,D,8,FNF,1995-02-14,2989,CFS
TLG,D,8,FNF,1995-02-15,2020,CFS
TLG,D,8,FNF,1995-02-16,1738,CFS
TLG,D,8,FNF,1995-02-17,1230,CFS
TLG,D,8,FNF,1995-02-18,1913,CFS
TLG,D,8,FNF,1995-02-19,2102,CFS
TLG,D,8,FNF,1995-02-20,2372,CFS
TLG,D,8,FNF,1995-02-21,1717,CFS
TLG,D,8,FNF,1995-02-22,2515,CFS
TLG,D,8,FNF,1995-02-23,2487,CFS
TLG,D,8,FNF,1995-02-24,3446,CFS
TLG,D,8,FNF,1995-02-25,3173,CFS
TLG,D,8,FNF,1995-02-26,3181,CFS
TLG,D,8,FNF,1995-02-27,2783,CFS
TLG,D,8,FNF,1995-02-28,2847,CFS
TLG,D,8,FNF,1995-03-01,2714,CFS
TLG,D,8,FNF,1995-03-02,3233,CFS
TLG,D,8,FNF,1995-03-03,6579,CFS
TLG,D,8,FNF,1995-03-04,5473,CFS
TLG,D,8,FNF,1995-03-05,3572,CFS
TLG,D,8,FNF,1995-03-06,3178,CFS
TLG,D,8,FNF,1995-03-07,2899,CFS
TLG,D,8,FNF,1995-03-08,2396,CFS
TLG,D,8,FNF,1995-03-09,13502,CFS
TLG,D,8,FNF,1995-03-10,47141,CFS
TLG,D,8,FNF,1995-03-11,38869,CFS
TLG,D,8,FNF,1995-03-12,15749,CFS
TLG,D,8,FNF,1995-03-13,9209,CFS
TLG,D,8,FNF,1995-03-14,7479,CFS
TLG,D,8,FNF,1995-03-15,8614,CFS
TLG,D,8,FNF,1995-03-16,7374,CFS
TLG,D,8,FNF,1995-03-17,6153,CFS
TLG,D,8,FNF,1995-03-18,5535,CFS
TLG,D,8,FNF,1995-03-19,8249,CFS
TLG,D,8,FNF,1995-03-20,9012,CFS
TLG,D,8,FNF,1995-03-21,13383,CFS
TLG,D,8,FNF,1995-03-22,13455,CFS
TLG,D,8,FNF,1995-03-23,13900,CFS
TLG,D,8,FNF,1995-03-24,8920,CFS
TLG,D,8,FNF,1995-03-25,7163,CFS
TLG,D,8,FNF,1995-03-26,5721,CFS
TLG,D,8,FNF,1995-03-27,6200,CFS
TLG,D,8,FNF,1995-03-28,6063,CFS
TLG,D,8,FNF,1995-03-29,4009,CFS
TLG,D,8,FNF,1995-03-30,4531,CFS
TLG,D,8,FNF,1995-03-31,2158,CFS
TLG,D,8,FNF,1995-04-01,7433,CFS
TLG,D,8,FNF,1995-04-02,6635,CFS
TLG,D,8,FNF,1995-04-03,5092,CFS
TLG,D,8,FNF,1995-04-04,5496,CFS
TLG,D,8,FNF,1995-04-05,5915,CFS
TLG,D,8,FNF,1995-04-06,6691,CFS
TLG,D,8,FNF,1995-04-07,7660,CFS
TLG,D,8,FNF,1995-04-08,7610,CFS
TLG,D,8,FNF,1995-04-09,6049,CFS
TLG,D,8,FNF,1995-04-10,5579,CFS
TLG,D,8,FNF,1995-04-11,4796,CFS
TLG,D,8,FNF,1995-04-12,5324,CFS
TLG,D,8,FNF,1995-04-13,7431,CFS
TLG,D,8,FNF,1995-04-14,6864,CFS
TLG,D,8,FNF,1995-04-15,5978,CFS
TLG,D,8,FNF,1995-04-16,5048,CFS
TLG,D,8,FNF,1995-04-17,4631,CFS
TLG,D,8,FNF,1995-04-18,4759,CFS
TLG,D,8,FNF,1995-04-19,4126,CFS
TLG,D,8,FNF,1995-04-20,3683,CFS
TLG,D,8,FNF,1995-04-21,4579,CFS
TLG,D,8,FNF,1995-04-22,3780,CFS
TLG,D,8,FNF,1995-04-23,3926,CFS
TLG,D,8,FNF,1995-04-24,4868,CFS
TLG,D,8,FNF,1995-04-25,6146,CFS
TLG,D,8,FNF,1995-04-26,6951,CFS
TLG,D,8,FNF,1995-04-27,8473,CFS
TLG,D,8,FNF,1995-04-28,11984,CFS
TLG,D,8,FNF,1995-04-29,16594,CFS
TLG,D,8,FNF,1995-04-30,22311,CFS
TLG,D,8,FNF,1995-05-01,26768,CFS
TLG,D,8,FNF,1995-05-02,19496,CFS
TLG,D,8,FNF,1995-05-03,12524,CFS
TLG,D,8,FNF,1995-05-04,10408,CFS
TLG,D,8,FNF,1995-05-05,11494,CFS
TLG,D,8,FNF,1995-05-06,9397,CFS
TLG,D,8,FNF,1995-05-07,7878,CFS
TLG,D,8,FNF,1995-05-08,6502,CFS
TLG,D,8,FNF,1995-05-09,7197,CFS
TLG,D,8,FNF,1995-05-10,8025,CFS
TLG,D,8,FNF,1995-05-11,8401,CFS
TLG,D,8,FNF,1995-05-12,8784,CFS
TLG,D,8,FNF,1995-05-13,10177,CFS
TLG,D,8,FNF,1995-05-14,7533,CFS
TLG,D,8,FNF,1995-05-15,7309,CFS
TLG,D,8,FNF,1995-05-16,6392,CFS
TLG,D,8,FNF,1995-05-17,6154,CFS
TLG,D,8,FNF,1995-05-18,7456,CFS
TLG,D,8,FNF,1995-05-19,9785,CFS
TLG,D,8,FNF,1995-05-20,11285,CFS
TLG,D,8,FNF,1995-05-21,12251,CFS
TLG,D,8,FNF,1995-05-22,12518,CFS
TLG,D,8,FNF,1995-05-23,11003,CFS
TLG,D,8,FNF,1995-05-24,10264,CFS
TLG,D,8,FNF,1995-05-25,9561,CFS
TLG,D,8,FNF,1995-05-26,9102,CFS
TLG,D,8,FNF,1995-05-27,10635,CFS
TLG,D,8,FNF,1995-05-28,12398,CFS
TLG,D,8,FNF,1995-05-29,12699,CFS
TLG,D,8,FNF,1995-05-30,13897,CFS
TLG,D,8,FNF,1995-05-31,14561,CFS
TLG,D,8,FNF,1995-06-01,14719,CFS
TLG,D,8,FNF,1995-06-02,18019,CFS
TLG,D,8,FNF,1995-06-03,14824,CFS
TLG,D,8,FNF,1995-06-04,15848,CFS
TLG,D,8,FNF,1995-06-05,17867,CFS
TLG,D,8,FNF,1995-06-06,14805,CFS
TLG,D,8,FNF,1995-06-07,10162,CFS
TLG,D,8,FNF,1995-06-08,7912,CFS
TLG,D,8,FNF,1995-06-09,7129,CFS
TLG,D,8,FNF,1995-06-10,8354,CFS
TLG,D,8,FNF,1995-06-11,12226,CFS
TLG,D,8,FNF,1995-06-12,15757,CFS
TLG,D,8,FNF,1995-06-13,16158,CFS
TLG,D,8,FNF,1995-06-14,15717,CFS
TLG,D,8,FNF,1995-06-15,14566,CFS
TLG,D,8,FNF,1995-06-16,10443,CFS
TLG,D,8,FNF,1995-06-17,7534,CFS
TLG,D,8,FNF,1995-06-18,7019,CFS
TLG,D,8,FNF,1995-06-19,9390,CFS
TLG,D,8,FNF,1995-06-20,9995,CFS
TLG,D,8,FNF,1995-06-21,9866,CFS
TLG,D,8,FNF,1995-06-22,10855,CFS
TLG,D,8,FNF,1995-06-23,12718,CFS
TLG,D,8,FNF,1995-06-24,15509,CFS
TLG,D,8,FNF,1995-06-25,16617,CFS
TLG,D,8,FNF,1995-06-26,18675,CFS
TLG,D,8,FNF,1995-06-27,16890,CFS
TLG,D,8,FNF,1995-06-28,17991,CFS
TLG,D,8,FNF,1995-06-29,16753,CFS
TLG,D,8,FNF,1995-06-30,14997,CFS
TLG,D,8,FNF,1995-07-01,16834,CFS
TLG,D,8,FNF,1995-07-02,13778,CFS
TLG,D,8,FNF,1995-07-03,14013,CFS
TLG,D,8,FNF,1995-07-04,13312,CFS
TLG,D,8,FNF,1995-07-05,12909,CFS
TLG,D,8,FNF,1995-07-06,14908,CFS
TLG,D,8,FNF,1995-07-07,16644,CFS
TLG,D,8,FNF,1995-07-08,15816,CFS
TLG,D,8,FNF,1995-07-09,17980,CFS
TLG,D,8,FNF,1995-07-10,16472,CFS
TLG,D,8,FNF,1995-07-11,12660,CFS
TLG,D,8,FNF,1995-07-12,10286,CFS
TLG,D,8,FNF,1995-07-13,8788,CFS
TLG,D,8,FNF,1995-07-14,8630,CFS
TLG,D,8,FNF,1995-07-15,8617,CFS
TLG,D,8,FNF,1995-07-16,8326,CFS
TLG,D,8,FNF,1995-07-17,9448,CFS
TLG,D,8,FNF,1995-07-18,9461,CFS
TLG,D,8,FNF,1995-07-19,8838,CFS
TLG,D,8,FNF,1995-07-20,8575,CFS
TLG,D,8,FNF,1995-07-21,8138,CFS
TLG,D,8,FNF,1995-07-22,7445,CFS
TLG,D,8,FNF,1995-07-23,6853,CFS
TLG,D,8,FNF,1995-07-24,7041,CFS
TLG,D,8,FNF,1995-07-25,6259,CFS
TLG,D,8,FNF,1995-07-26,5952,CFS
TLG,D,8,FNF,1995-07-27,6257,CFS
TLG,D,8,FNF,1995-07-28,6309,CFS
TLG,D,8,FNF,1995-07-29,7001,CFS
TLG,D,8,FNF,1995-07-30,8830,CFS
TLG,D,8,FNF,1995-07-31,6516,CFS
TLG,D,8,FNF,1995-08-01,5333,CFS
TLG,D,8,FNF,1995-08-02,4738,CFS
TLG,D,8,FNF,1995-08-03,4620,CFS
TLG,D,8,FNF,1995-08-04,4152,CFS
TLG,D,8,FNF,1995-08-05,4624,CFS
TLG,D,8,FNF,1995-08-06,4456,CFS
TLG,D,8,FNF,1995-08-07,3382,CFS
TLG,D,8,FNF,1995-08-08,3090,CFS
TLG,D,8,FNF,1995-08-09,3424,CFS
TLG,D,8,FNF,1995-08-10,2817,CFS
TLG,D,8,FNF,1995-08-11,2832,CFS
TLG,D,8,FNF,1995-08-12,2753,CFS
TLG,D,8,FNF,1995-08-13,2233,CFS
TLG,D,8,FNF,1995-08-14,1884,CFS
TLG,D,8,FNF,1995-08-15,2218,CFS
TLG,D,8,FNF,1995-08-16,1172,CFS
TLG,D,8,FNF,1995-08-17,2192,CFS
TLG,D,8,FNF,1995-08-18,2010,CFS
TLG,D,8,FNF,1995-08-19,1745,CFS
TLG,D,8,FNF,1995-08-20,1597,CFS
TLG,D,8,FNF,1995-08-21,1402,CFS
TLG,D,8,FNF,1995-08-22,1850,CFS
TLG,D,8,FNF,1995-08-23,1556,CFS
TLG,D,8,FNF,1995-08-24,1740,CFS
TLG,D,8,FNF,1995-08-25,1265,CFS
TLG,D,8,FNF,1995-08-26,1365,CFS
TLG,D,8,FNF,1995-08-27,1353,CFS
TLG,D,8,FNF,1995-08-28,606,CFS
TLG,D,8,FNF,1995-08-29,1493,CFS
TLG,D,8,FNF,1995-08-30,774,CFS
TLG,D,8,FNF,1995-08-31,905,CFS
TLG,D,8,FNF,1995-09-01,-171,CFS
TLG,D,8,FNF,1995-09-02,798,CFS
TLG,D,8,FNF,1995-09-03,646,CFS
TLG,D,8,FNF,1995-09-04,908,CFS
TLG,D,8,FNF,1995-09-05,389,CFS
TLG,D,8,FNF,1995-09-06,1311,CFS
TLG,D,8,FNF,1995-09-07,302,CFS
TLG,D,8,FNF,1995-09-08,633,CFS
TLG,D,8,FNF,1995-09-09,684,CFS
TLG,D,8,FNF,1995-09-10,375,CFS
TLG,D,8,FNF,1995-09-11,396,CFS
TLG,D,8,FNF,1995-09-12,761,CFS
TLG,D,8,FNF,1995-09-13,211,CFS
TLG,D,8,FNF,1995-09-14,716,CFS
TLG,D,8,FNF,1995-09-15,241,CFS
TLG,D,8,FNF,1995-09-16,423,CFS
TLG,D,8,FNF,1995-09-17,211,CFS
TLG,D,8,FNF,1995-09-18,118,CFS
TLG,D,8,FNF,1995-09-19,694,CFS
TLG,D,8,FNF,1995-09-20,101,CFS
TLG,D,8,FNF,1995-09-21,-1487,CFS
TLG,D,8,FNF,1995-09-22,-646,CFS
TLG,D,8,FNF,1995-09-23,2308,CFS
TLG,D,8,FNF,1995-09-24,1442,CFS
TLG,D,8,FNF,1995-09-25,695,CFS
TLG,D,8,FNF,1995-09-26,497,CFS
TLG,D,8,FNF,1995-09-27,69,CFS
TLG,D,8,FNF,1995-09-28,-8,CFS
TLG,D,8,FNF,1995-09-29,524,CFS
TLG,D,8,FNF,1995-09-30,365,CFS
TLG,D,8,FNF,1995-10-01,-441,CFS
TLG,D,8,FNF,1995-10-02,625,CFS
TLG,D,8,FNF,1995-10-03,-375,CFS
TLG,D,8,FNF,1995-10-04,373,CFS
TLG,D,8,FNF,1995-10-05,-91,CFS
TLG,D,8,FNF,1995-10-06,469,CFS
TLG,D,8,FNF,1995-10-07,-407,CFS
TLG,D,8,FNF,1995-10-08,343,CFS
TLG,D,8,FNF,1995-10-09,-228,CFS
TLG,D,8,FNF,1995-10-10,-198,CFS
TLG,D,8,FNF,1995-10-11,286,CFS
TLG,D,8,FNF,1995-10-12,12,CFS
TLG,D,8,FNF,1995-10-13,-240,CFS
TLG,D,8,FNF,1995-10-14,228,CFS
TLG,D,8,FNF,1995-10-15,117,CFS
TLG,D,8,FNF,1995-10-16,55,CFS
TLG,D,8,FNF,1995-10-17,-57,CFS
TLG,D,8,FNF,1995-10-18,488,CFS
TLG,D,8,FNF,1995-10-19,-320,CFS
TLG,D,8,FNF,1995-10-20,-150,CFS
TLG,D,8,FNF,1995-10-21,159,CFS
TLG,D,8,FNF,1995-10-22,285,CFS
TLG,D,8,FNF,1995-10-23,-654,CFS
TLG,D,8,FNF,1995-10-24,462,CFS
TLG,D,8,FNF,1995-10-25,-387,CFS
TLG,D,8,FNF,1995-10-26,-176,CFS
TLG,D,8,FNF,1995-10-27,560,CFS
TLG,D,8,FNF,1995-10-28,819,CFS
TLG,D,8,FNF,1995-10-29,-65,CFS
TLG,D,8,FNF,1995-10-30,-329,CFS
TLG,D,8,FNF,1995-10-31,314,CFS
TLG,D,8,FNF,1995-11-01,65,CFS
TLG,D,8,FNF,1995-11-02,-590,CFS
TLG,D,8,FNF,1995-11-03,66,CFS
TLG,D,8,FNF,1995-11-04,219,CFS
TLG,D,8,FNF,1995-11-05,385,CFS
TLG,D,8,FNF,1995-11-06,-250,CFS
TLG,D,8,FNF,1995-11-07,265,CFS
TLG,D,8,FNF,1995-11-08,271,CFS
TLG,D,8,FNF,1995-11-09,160,CFS
TLG,D,8,FNF,1995-11-10,-184,CFS
TLG,D,8,FNF,1995-11-11,218,CFS
TLG,D,8,FNF,1995-11-12,276,CFS
TLG,D,8,FNF,1995-11-13,-188,CFS
TLG,D,8,FNF,1995-11-14,214,CFS
TLG,D,8,FNF,1995-11-15,258,CFS
TLG,D,8,FNF,1995-11-16,-175,CFS
TLG,D,8,FNF,1995-11-17,222,CFS
TLG,D,8,FNF,1995-11-18,271,CFS
TLG,D,8,FNF,1995-11-19,-281,CFS
TLG,D,8,FNF,1995-11-20,323,CFS
TLG,D,8,FNF,1995-11-21,-234,CFS
TLG,D,8,FNF,1995-11-22,260,CFS
TLG,D,8,FNF,1995-11-23,-208,CFS
TLG,D,8,FNF,1995-11-24,292,CFS
TLG,D,8,FNF,1995-11-25,282,CFS
TLG,D,8,FNF,1995-11-26,-439,CFS
TLG,D,8,FNF,1995-11-27,-227,CFS
TLG,D,8,FNF,1995-11-28,315,CFS
TLG,D,8,FNF,1995-11-29,258,CFS
TLG,D,8,FNF,1995-11-30,-219,CFS
TLG,D,8,FNF,1995-12-01,167,CFS
TLG,D,8,FNF,1995-12-02,204,CFS
TLG,D,8,FNF,1995-12-03,-299,CFS
TLG,D,8,FNF,1995-12-04,359,CFS
TLG,D,8,FNF,1995-12-05,249,CFS
TLG,D,8,FNF,1995-12-06,231,CFS
TLG,D,8,FNF,1995-12-07,282,CFS
TLG,D,8,FNF,1995-12-08,-152,CFS
TLG,D,8,FNF,1995-12-09,202,CFS
TLG,D,8,FNF,1995-12-10,-133,CFS
TLG,D,8,FNF,1995-12-11,1353,CFS
TLG,D,8,FNF,1995-12-12,11197,CFS
TLG,D,8,FNF,1995-12-13,3819,CFS
TLG,D,8,FNF,1995-12-14,2202,CFS
TLG,D,8,FNF,1995-12-15,2151,CFS
TLG,D,8,FNF,1995-12-16,610,CFS
TLG,D,8,FNF,1995-12-17,778,CFS
TLG,D,8,FNF,1995-12-18,1146,CFS
TLG,D,8,FNF,1995-12-19,447,CFS
TLG,D,8,FNF,1995-12-20,601,CFS
TLG,D,8,FNF,1995-12-21,1036,CFS
TLG,D,8,FNF,1995-12-22,130,CFS
TLG,D,8,FNF,1995-12-23,703,CFS
TLG,D,8,FNF,1995-12-24,102,CFS
TLG,D,8,FNF,1995-12-25,364,CFS
TLG,D,8,FNF,1995-12-26,512,CFS
TLG,D,8,FNF,1995-12-27,787,CFS
TLG,D,8,FNF,1995-12-28,771,CFS
TLG,D,8,FNF,1995-12-29,945,CFS
TLG,D,8,FNF,1995-12-30,2638,CFS
TLG,D,8,FNF,1995-12-31,2124,CFS
TLG,D,8,FNF,1996-01-01,1192,CFS
TLG,D,8,FNF,1996-01-02,1228,CFS
TLG,D,8,FNF,1996-01-03,1041,CFS
TLG,D,8,FNF,1996-01-04,320,CFS
TLG,D,8,FNF,1996-01-05,538,CFS
TLG,D,8,FNF,1996-01-06,787,CFS
TLG,D,8,FNF,1996-01-07,890,CFS
TLG,D,8,FNF,1996-01-08,624,CFS
TLG,D,8,FNF,1996-01-09,761,CFS
TLG,D,8,FNF,1996-01-10,1009,CFS
TLG,D,8,FNF,1996-01-11,242,CFS
TLG,D,8,FNF,1996-01-12,641,CFS
TLG,D,8,FNF,1996-01-13,903,CFS
TLG,D,8,FNF,1996-01-14,934,CFS
TLG,D,8,FNF,1996-01-15,580,CFS
TLG,D,8,FNF,1996-01-16,4491,CFS
TLG,D,8,FNF,1996-01-17,4059,CFS
TLG,D,8,FNF,1996-01-18,3253,CFS
TLG,D,8,FNF,1996-01-19,3827,CFS
TLG,D,8,FNF,1996-01-20,1963,CFS
TLG,D,8,FNF,1996-01-21,2590,CFS
TLG,D,8,FNF,1996-01-22,1281,CFS
TLG,D,8,FNF,1996-01-23,1833,CFS
TLG,D,8,FNF,1996-01-24,3248,CFS
TLG,D,8,FNF,1996-01-25,6971,CFS
TLG,D,8,FNF,1996-01-26,2248,CFS
TLG,D,8,FNF,1996-01-27,3661,CFS
TLG,D,8,FNF,1996-01-28,4468,CFS
TLG,D,8,FNF,1996-01-29,2365,CFS
TLG,D,8,FNF,1996-01-30,1469,CFS
TLG,D,8,FNF,1996-01-31,3133,CFS
TLG,D,8,FNF,1996-02-01,2590,CFS
TLG,D,8,FNF,1996-02-02,1926,CFS
TLG,D,8,FNF,1996-02-03,2059,CFS
TLG,D,8,FNF,1996-02-04,11980,CFS
TLG,D,8,FNF,1996-02-05,21828,CFS
TLG,D,8,FNF,1996-02-06,10085,CFS
TLG,D,8,FNF,1996-02-07,6250,CFS
TLG,D,8,FNF,1996-02-08,5368,CFS
TLG,D,8,FNF,1996-02-09,4675,CFS
TLG,D,8,FNF,1996-02-10,4040,CFS
TLG,D,8,FNF,1996-02-11,3532,CFS
TLG,D,8,FNF,1996-02-12,3420,CFS
TLG,D,8,FNF,1996-02-13,3361,CFS
TLG,D,8,FNF,1996-02-14,3774,CFS
TLG,D,8,FNF,1996-02-15,3072,CFS
TLG,D,8,FNF,1996-02-16,4105,CFS
TLG,D,8,FNF,1996-02-17,4634,CFS
TLG,D,8,FNF,1996-02-18,3830,CFS
TLG,D,8,FNF,1996-02-19,14256,CFS
TLG,D,8,FNF,1996-02-20,12522,CFS
TLG,D,8,FNF,1996-02-21,12406,CFS
TLG,D,8,FNF,1996-02-22,8453,CFS
TLG,D,8,FNF,1996-02-23,5655,CFS
TLG,D,8,FNF,1996-02-24,5356,CFS
TLG,D,8,FNF,1996-02-25,3993,CFS
TLG,D,8,FNF,1996-02-26,3835,CFS
TLG,D,8,FNF,1996-02-27,3845,CFS
TLG,D,8,FNF,1996-02-28,2591,CFS
TLG,D,8,FNF,1996-02-29,3122,CFS
TLG,D,8,FNF,1996-03-01,2484,CFS
TLG,D,8,FNF,1996-03-02,2939,CFS
TLG,D,8,FNF,1996-03-03,3237,CFS
TLG,D,8,FNF,1996-03-04,9100,CFS
TLG,D,8,FNF,1996-03-05,11398,CFS
TLG,D,8,FNF,1996-03-06,6373,CFS
TLG,D,8,FNF,1996-03-07,4795,CFS
TLG,D,8,FNF,1996-03-08,4449,CFS
TLG,D,8,FNF,1996-03-09,4233,CFS
TLG,D,8,FNF,1996-03-10,4643,CFS
TLG,D,8,FNF,1996-03-11,4953,CFS
TLG,D,8,FNF,1996-03-12,6971,CFS
TLG,D,8,FNF,1996-03-13,5207,CFS
TLG,D,8,FNF,1996-03-14,4404,CFS
TLG,D,8,FNF,1996-03-15,4330,CFS
TLG,D,8,FNF,1996-03-16,3519,CFS
TLG,D,8,FNF,1996-03-17,4686,CFS
TLG,D,8,FNF,1996-03-18,5510,CFS
TLG,D,8,FNF,1996-03-19,5450,CFS
TLG,D,8,FNF,1996-03-20,5578,CFS
TLG,D,8,FNF,1996-03-21,5845,CFS
TLG,D,8,FNF,1996-03-22,4971,CFS
TLG,D,8,FNF,1996-03-23,4405,CFS
TLG,D,8,FNF,1996-03-24,3448,CFS
TLG,D,8,FNF,1996-03-25,3510,CFS
TLG,D,8,FNF,1996-03-26,3640,CFS
TLG,D,8,FNF,1996-03-27,2939,CFS
TLG,D,8,FNF,1996-03-28,4795,CFS
TLG,D,8,FNF,1996-03-29,3919,CFS
TLG,D,8,FNF,1996-03-30,3483,CFS
TLG,D,8,FNF,1996-03-31,2928,CFS
TLG,D,8,FNF,1996-04-01,5107,CFS
TLG,D,8,FNF,1996-04-02,6003,CFS
TLG,D,8,FNF,1996-04-03,4332,CFS
TLG,D,8,FNF,1996-04-04,3860,CFS
TLG,D,8,FNF,1996-04-05,3730,CFS
TLG,D,8,FNF,1996-04-06,4310,CFS
TLG,D,8,FNF,1996-04-07,5015,CFS
TLG,D,8,FNF,1996-04-08,6108,CFS
TLG,D,8,FNF,1996-04-09,5978,CFS
TLG,D,8,FNF,1996-04-10,6328,CFS
TLG,D,8,FNF,1996-04-11,5237,CFS
TLG,D,8,FNF,1996-04-12,4996,CFS
TLG,D,8,FNF,1996-04-13,4568,CFS
TLG,D,8,FNF,1996-04-14,3958,CFS
TLG,D,8,FNF,1996-04-15,5541,CFS
TLG,D,8,FNF,1996-04-16,7390,CFS
TLG,D,8,FNF,1996-04-17,6462,CFS
TLG,D,8,FNF,1996-04-18,5168,CFS
TLG,D,8,FNF,1996-04-19,4837,CFS
TLG,D,8,FNF,1996-04-20,4005,CFS
TLG,D,8,FNF,1996-04-21,2676,CFS
TLG,D,8,FNF,1996-04-22,3702,CFS
TLG,D,8,FNF,1996-04-23,3990,CFS
TLG,D,8,FNF,1996-04-24,5744,CFS
TLG,D,8,FNF,1996-04-25,6538,CFS
TLG,D,8,FNF,1996-04-26,9092,CFS
TLG,D,8,FNF,1996-04-27,8858,CFS
TLG,D,8,FNF,1996-04-28,7682,CFS
TLG,D,8,FNF,1996-04-29,7530,CFS
TLG,D,8,FNF,1996-04-30,9384,CFS
TLG,D,8,FNF,1996-05-01,10514,CFS
TLG,D,8,FNF,1996-05-02,10376,CFS
TLG,D,8,FNF,1996-05-03,9363,CFS
TLG,D,8,FNF,1996-05-04,8026,CFS
